match_id,my_team,team1_gold,team2_gold,gold_diff,gold_leading_team,my_team_ahead_gold,team1_kills,team2_kills,kill_diff,kill_leading_team,my_team_ahead_kills,my_team_win,winner
LA1_1639420438,100,17870,15772,2098,100,False,9,5,4,100,True,True,100
LA1_1639729429,200,16987,18327,1340,200,False,6,8,2,200,False,True,200
LA1_1641016685,100,18709,16760,1949,100,False,11,6,5,100,True,True,100
LA1_1640138321,200,16313,17014,701,200,False,5,8,3,200,False,False,100
LA1_1641917399,200,16811,18247,1436,200,False,6,9,3,200,False,True,200
LA1_1641006961,200,17842,18173,331,200,False,9,8,-1,100,True,True,200
LA1_1641248765,100,16654,16462,192,100,False,6,5,1,100,True,False,200
LA1_1641459935,200,17778,19026,1248,200,False,7,10,3,200,False,True,200
LA1_1642914475,100,16428,15732,696,100,False,4,4,0,0,False,False,200
LA1_1642902556,200,17097,16884,-213,100,False,7,6,-1,100,True,False,100
LA1_1642877403,200,17773,17075,-698,100,False,9,3,-6,100,True,True,200
LA1_1642206224,200,17346,15981,-1365,100,False,6,2,-4,100,True,True,200
LA1_1641404149,200,16963,14652,-2311,100,False,4,0,-4,100,True,False,100
LA1_1642069896,100,17563,16542,1021,100,False,7,5,2,100,True,True,100
LA1_1641554609,200,15583,16378,795,200,False,4,4,0,0,False,True,200
LA1_1640446357,100,17945,16863,1082,100,False,12,5,7,100,True,True,100
LA1_1639757119,200,17684,17453,-231,100,False,10,6,-4,100,True,True,200
LA1_1640425628,200,17114,15175,-1939,100,False,6,4,-2,100,True,False,100
LA1_1639566178,200,18626,14643,-3983,100,False,10,5,-5,100,True,False,100
LA1_1640224213,100,16585,18238,-1653,200,False,9,11,-2,200,False,True,100
LA1_1640434212,200,18362,17287,-1075,100,False,9,8,-1,100,True,False,100
LA1_1640417692,100,18203,16835,1368,100,False,9,5,4,100,True,True,100
LA1_1639607741,200,18416,19667,1251,200,False,7,12,5,200,False,True,200
LA1_1640679634,100,19309,16469,2840,100,False,10,7,3,100,True,True,100
LA1_1640095712,100,15160,16274,-1114,200,False,3,3,0,0,False,False,200
LA1_1639602342,100,17845,16069,1776,100,False,8,5,3,100,True,False,200
LA1_1640170953,200,18664,16950,-1714,100,False,9,7,-2,100,True,True,200
LA1_1640380030,100,17180,15906,1274,100,False,6,5,1,100,True,True,100
LA1_1639558975,200,16550,19729,3179,200,False,4,13,9,200,False,False,100
LA1_1640484904,100,19301,17067,2234,100,False,12,6,6,100,True,True,100
LA1_1640145027,100,16399,16773,-374,200,False,5,7,-2,200,False,True,100
LA1_1640153045,200,16212,16503,291,200,False,5,3,-2,100,True,True,200
LA1_1640647901,200,16819,17783,964,200,False,6,9,3,200,False,True,200
LA1_1640640371,200,16451,16162,-289,100,False,6,6,0,0,False,False,100
LA1_1639841607,200,14834,18647,3813,200,False,3,11,8,200,False,True,200
LA1_1640411535,200,16804,19348,2544,200,False,8,12,4,200,False,True,200
LA1_1640210273,100,17659,18484,-825,200,False,9,10,-1,200,False,True,100
LA1_1639998475,100,16303,17123,-820,200,False,3,5,-2,200,False,True,100
LA1_1640652983,100,18573,16261,2312,100,False,10,5,5,100,True,True,100
LA1_1639454837,100,16079,17288,-1209,200,False,4,7,-3,200,False,True,100
LA1_1640494646,200,16254,18449,2195,200,False,5,7,2,200,False,True,200
LA1_1640642638,100,16782,17120,-338,200,False,6,6,0,0,False,False,200
LA1_1639825049,200,17686,15590,-2096,100,False,8,4,-4,100,True,False,100
LA1_1640455622,100,17080,16113,967,100,False,8,4,4,100,True,False,200
LA1_1640511878,100,17431,18294,-863,200,False,7,10,-3,200,False,False,200
LA1_1640236855,200,15292,18113,2821,200,False,4,10,6,200,False,False,100
LA1_1640384963,200,16922,16521,-401,100,False,6,6,0,0,False,False,100
LA1_1639827247,100,17419,14119,3300,100,False,7,1,6,100,True,False,200
LA1_1640161634,200,16176,17652,1476,200,False,3,7,4,200,False,True,200
LA1_1639836359,200,16637,17815,1178,200,False,6,8,2,200,False,False,100
LA1_1640097766,100,17951,15232,2719,100,False,7,2,5,100,True,True,100
LA1_1639741045,200,17371,15953,-1418,100,False,7,4,-3,100,True,True,200
LA1_1640525664,200,19315,15836,-3479,100,False,9,2,-7,100,True,False,100
LA1_1643300313,100,19188,13697,5491,100,False,11,1,10,100,True,True,100
LA1_1643788337,200,15177,19731,4554,200,False,2,13,11,200,False,True,200
LA1_1643693561,100,16793,16040,753,100,False,6,4,2,100,True,True,100
LA1_1643303142,100,16511,16397,114,100,False,5,4,1,100,True,False,200
LA1_1643909878,200,17042,15325,-1717,100,False,7,2,-5,100,True,False,100
LA1_1643786371,200,15685,17303,1618,200,False,3,7,4,200,False,True,200
LA1_1644002361,100,16243,19278,-3035,200,False,7,12,-5,200,False,False,200
LA1_1643550516,200,16924,17002,78,200,False,8,6,-2,100,True,False,100
LA1_1643527848,200,15221,16275,1054,200,False,3,4,1,200,False,True,200
LA1_1641378985,200,15224,18779,3555,200,False,3,12,9,200,False,True,200
LA1_1642430470,100,15492,16111,-619,200,False,4,5,-1,200,False,True,100
LA1_1643064296,100,16533,16001,532,100,False,5,4,1,100,True,True,100
LA1_1641674744,100,18163,16012,2151,100,False,9,5,4,100,True,False,200
LA1_1642182700,200,18062,16371,-1691,100,False,8,7,-1,100,True,False,100
LA1_1642831341,200,17685,17397,-288,100,False,6,8,2,200,False,False,100
LA1_1642442782,100,16835,17452,-617,200,False,6,7,-1,200,False,True,100
LA1_1642201369,200,15572,16636,1064,200,False,5,6,1,200,False,False,100
LA1_1643075840,100,17336,17731,-395,200,False,7,8,-1,200,False,True,100
